HealthTopic,Population,Indicator,Unit,Time,RegionName,NumValue
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Bulgaria,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Czechia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Denmark,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Estonia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Greece,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Spain,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,EU/EEA (without UK),94.384746
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,EU/EEA (with UK until 2019),94.211348
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Finland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,France,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Croatia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Ireland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Iceland,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Italy,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Lithuania,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Latvia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Malta,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Netherlands,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Norway,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Poland,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Romania,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Slovenia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,Slovakia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2013-01-01,United Kingdom,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Austria,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Bulgaria,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Czechia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Denmark,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Estonia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Spain,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,EU/EEA (without UK),93.979647
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,EU/EEA (with UK until 2019),93.85668
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,France,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Croatia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Ireland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Iceland,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Italy,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Lithuania,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Latvia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Malta,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Netherlands,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Norway,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Poland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Romania,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Slovenia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,Slovakia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2014-01-01,United Kingdom,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Austria,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Bulgaria,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Cyprus,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Czechia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Denmark,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Estonia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Spain,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,EU/EEA (without UK),93.45191
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,EU/EEA (with UK until 2019),93.394886
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Finland,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,France,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Croatia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Ireland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Iceland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Italy,85
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Lithuania,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Latvia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Malta,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Netherlands,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Norway,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Poland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Romania,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Sweden,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Slovenia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,Slovakia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2015-01-01,United Kingdom,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Austria,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Bulgaria,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Cyprus,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Czechia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Denmark,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Estonia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Spain,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,EU/EEA (without UK),93.565659
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,EU/EEA (with UK until 2019),93.367178
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Finland,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,France,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Croatia,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Ireland,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Iceland,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Italy,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Lithuania,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Latvia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Malta,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Netherlands,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Norway,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Poland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Romania,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Slovenia,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,Slovakia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2016-01-01,United Kingdom,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Austria,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Bulgaria,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Cyprus,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Denmark,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Estonia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Spain,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,EU/EEA (without UK),94.225691
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,EU/EEA (with UK until 2019),93.942218
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Finland,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,France,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Croatia,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Ireland,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Iceland,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Italy,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Lithuania,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Latvia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Malta,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Netherlands,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Norway,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Poland,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Romania,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Slovenia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,Slovakia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2017-01-01,United Kingdom,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Austria,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Bulgaria,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Cyprus,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Czechia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Denmark,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Estonia,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Spain,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,EU/EEA (without UK),94.41722
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,EU/EEA (with UK until 2019),94.108033
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,France,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Croatia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Ireland,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Iceland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Italy,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Lithuania,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Latvia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Malta,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Netherlands,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Norway,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Poland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Portugal,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Romania,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Slovenia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,Slovakia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2018-01-01,United Kingdom,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Austria,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Bulgaria,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Czechia,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Denmark,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Estonia,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Spain,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,EU/EEA (without UK),94.870753
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,EU/EEA (with UK until 2019),94.37348
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,France,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Croatia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Ireland,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Iceland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Italy,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Lithuania,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Latvia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Malta,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Netherlands,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Norway,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Poland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Portugal,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Romania,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Slovenia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,Slovakia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2019-01-01,United Kingdom,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Austria,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Bulgaria,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Czechia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Denmark,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Estonia,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Spain,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,EU/EEA (without UK),93.366212
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,EU/EEA (with UK until 2019),93.366212
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Finland,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,France,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Croatia,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Ireland,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Iceland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Italy,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Lithuania,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Latvia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Malta,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Netherlands,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Norway,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Poland,80
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Portugal,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Romania,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Slovenia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2020-01-01,Slovakia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Austria,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Bulgaria,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Denmark,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Estonia,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Spain,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,EU/EEA (without UK),92.74647
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,EU/EEA (with UK until 2019),92.74647
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Finland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,France,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Croatia,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Ireland,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Iceland,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Italy,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Lithuania,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Latvia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Malta,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Netherlands,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Norway,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Poland,71
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Romania,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Sweden,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Slovenia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2021-01-01,Slovakia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Austria,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Belgium,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Bulgaria,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Germany,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Denmark,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Estonia,82
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Greece,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Spain,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,EU/EEA (without UK),92.40764
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,EU/EEA (with UK until 2019),92.40764
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Finland,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,France,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Croatia,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Ireland,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Iceland,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Italy,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Lithuania,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Luxembourg,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Latvia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Malta,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Netherlands,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Norway,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Poland,71
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Portugal,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Romania,83
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Sweden,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Slovenia,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2022-01-01,Slovakia,95
Measles,Vaccination coverage,Vaccination coverage second dose,%,1999-01-01,EU/EEA (without UK),96.050151
Measles,Vaccination coverage,Vaccination coverage second dose,%,1999-01-01,EU/EEA (with UK until 2019),96.050151
Measles,Vaccination coverage,Vaccination coverage second dose,%,1999-01-01,Netherlands,96
Measles,Vaccination coverage,Vaccination coverage second dose,%,1999-01-01,Poland,96
Measles,Vaccination coverage,Vaccination coverage second dose,%,1999-01-01,Romania,96
Measles,Vaccination coverage,Vaccination coverage second dose,%,1999-01-01,Slovenia,98
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Austria,35
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Bulgaria,83
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Czechia,98
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Estonia,89
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,EU/EEA (without UK),88.037587
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,EU/EEA (with UK until 2019),84.39876
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Lithuania,97
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Latvia,90
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Norway,90
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Poland,96
Measles,Vaccination coverage,Vaccination coverage second dose,%,2000-01-01,Portugal,48
